Date,Month,TimeOfDay,Item,PriceNaira,Quantity,IsWetSeason,IsInSeason,DaysSinceDelivery,StorageType,CurrentInflationRate,IsMarketDay,IsReligiousPeriod,TransportDisruption,SoldOut
2024-July-12,July,Morning,Beans brown,1782.24,76,1,0,2,room,34.8,0,0,0,1
2024-July-12,July,Morning,Beans white black eye,1253.24,47,1,0,1,room,34.8,0,0,0,1
2024-July-12,July,Morning,Beef Bone in,5014.68,76,1,0,2,cold,34.8,0,0,0,1
2024-July-12,July,Morning,Beef boneless,5682.5,51,1,0,2,cold,34.8,0,1,0,1
2024-July-12,July,Morning,Catfish (obokun) fresh,4212.32,66,1,0,4,cold,34.8,0,0,0,0
2024-July-12,July,Morning,Catfish dried,8391.41,60,1,0,1,room,34.8,0,0,0,0
2024-July-12,July,Morning,Chicken Wings,3538.43,39,1,0,3,cold,34.8,0,0,0,1
2024-July-12,July,Morning,Tomato,982.54,62,1,0,3,room,34.8,0,0,0,1
2024-July-12,July,Morning,Onion bulb,2006.6,94,1,0,1,room,34.8,1,1,0,1
2024-July-12,July,Morning,Sweet potato,551.58,24,1,1,5,room,34.8,0,1,0,1
2024-July-12,July,Morning,Yam tuber,665.13,73,1,1,4,room,34.8,0,0,0,1
2024-July-12,July,Afternoon,Agric eggs medium size,2294.8,57,1,0,5,room,34.8,0,1,0,0
2024-July-12,July,Afternoon,Beans brown,1677.39,62,1,0,2,room,34.8,0,0,0,0
2024-July-12,July,Afternoon,Beans white black eye,1729.05,52,1,0,4,room,34.8,0,0,0,0
2024-July-12,July,Afternoon,Beef Bone in,3556.05,51,1,0,2,cold,34.8,1,0,0,1
2024-July-12,July,Afternoon,Beef boneless,6196.28,54,1,0,4,cold,34.8,0,0,0,1
2024-July-12,July,Afternoon,Catfish (obokun) fresh,3536.61,73,1,0,4,cold,34.8,0,0,0,0
2024-July-12,July,Afternoon,Catfish dried,5909.0,47,1,0,2,room,34.8,0,0,0,0
2024-July-12,July,Afternoon,Chicken Wings,3932.15,55,1,0,5,cold,34.8,0,0,0,0
2024-July-12,July,Afternoon,Tomato,1904.92,26,1,0,4,room,34.8,0,1,0,1
2024-July-12,July,Afternoon,Onion bulb,1789.52,35,1,0,5,room,34.8,0,0,0,0
2024-July-12,July,Afternoon,Sweet potato,536.38,47,1,1,1,room,34.8,0,0,0,1
2024-July-12,July,Afternoon,Yam tuber,409.82,62,1,1,2,room,34.8,1,0,0,1
2024-July-12,July,Evening,Agric eggs medium size,1726.19,33,1,0,2,room,34.8,0,0,0,0
2024-July-12,July,Evening,Beans brown,769.82,59,1,0,4,room,34.8,0,0,0,0
2024-July-12,July,Evening,Beans white black eye,892.15,21,1,0,5,room,34.8,0,0,0,0
2024-July-12,July,Evening,Beef Bone in,1550.89,67,1,0,2,cold,34.8,1,0,0,1
2024-July-12,July,Evening,Beef boneless,3024.98,36,1,0,4,cold,34.8,0,0,0,1
2024-July-12,July,Evening,Catfish (obokun) fresh,2634.86,38,1,0,5,cold,34.8,0,0,0,0
2024-July-12,July,Evening,Catfish dried,4528.58,55,1,0,1,room,34.8,1,0,0,0
2024-July-12,July,Evening,Chicken Wings,3151.01,44,1,0,3,cold,34.8,0,0,0,0
2024-July-12,July,Evening,Tomato,968.64,65,1,0,5,room,34.8,0,0,0,1
2024-July-12,July,Evening,Onion bulb,1407.21,62,1,0,4,room,34.8,0,1,0,0
2024-July-12,July,Evening,Sweet potato,489.31,37,1,1,5,room,34.8,0,1,0,1
2024-July-12,July,Evening,Yam tuber,861.71,47,1,1,4,room,34.8,0,1,0,0
2024-July-13,July,Morning,Agric eggs medium size,2294.65,66,1,0,1,room,34.8,0,0,0,1
2024-July-13,July,Morning,Beans brown,1423.44,91,1,0,3,room,34.8,0,0,0,0
2024-July-13,July,Morning,Beans white black eye,1199.0,45,1,0,1,room,34.8,0,0,0,0
2024-July-13,July,Morning,Beef Bone in,4932.03,42,1,0,4,cold,34.8,0,0,0,1
2024-July-13,July,Morning,Beef boneless,5928.07,80,1,0,3,cold,34.8,0,0,0,0
2024-July-13,July,Morning,Catfish (obokun) fresh,3890.81,108,1,0,3,cold,34.8,1,0,0,1
2024-July-13,July,Morning,Catfish dried,6928.41,64,1,0,4,room,34.8,0,0,0,1
2024-July-13,July,Morning,Chicken Wings,5572.78,63,1,0,4,cold,34.8,0,1,0,1
2024-July-13,July,Morning,Tomato,1344.71,59,1,0,3,room,34.8,0,0,0,0
2024-July-13,July,Morning,Onion bulb,1581.29,62,1,0,1,room,34.8,0,0,0,1
2024-July-13,July,Morning,Sweet potato,461.5,61,1,1,3,room,34.8,1,0,0,0
2024-July-13,July,Morning,Yam tuber,730.91,50,1,1,2,room,34.8,0,1,0,1
2024-July-13,July,Afternoon,Agric eggs medium size,2427.29,42,1,0,3,room,34.8,0,0,0,0
2024-July-13,July,Afternoon,Beans brown,1725.31,52,1,0,4,room,34.8,0,0,0,0
2024-July-13,July,Afternoon,Beans white black eye,1573.62,39,1,0,1,room,34.8,1,0,0,0
2024-July-13,July,Afternoon,Beef Bone in,3854.75,40,1,0,3,cold,34.8,0,0,0,1
2024-July-13,July,Afternoon,Beef boneless,5091.22,39,1,0,2,cold,34.8,0,0,0,0
2024-July-13,July,Afternoon,Catfish (obokun) fresh,3860.12,55,1,0,2,cold,34.8,0,1,0,0
2024-July-13,July,Afternoon,Catfish dried,5301.02,101,1,0,4,room,34.8,1,0,0,1
2024-July-13,July,Afternoon,Chicken Wings,3715.22,56,1,0,2,cold,34.8,0,0,0,0
2024-July-13,July,Afternoon,Tomato,1717.63,17,1,0,2,room,34.8,0,0,0,0
2024-July-13,July,Afternoon,Onion bulb,1159.68,44,1,0,5,room,34.8,0,0,0,0
2024-July-13,July,Afternoon,Sweet potato,343.73,61,1,1,3,room,34.8,0,0,0,1
2024-July-13,July,Afternoon,Yam tuber,924.28,43,1,1,5,room,34.8,0,0,0,0
2024-July-13,July,Evening,Agric eggs medium size,1794.21,31,1,0,5,room,34.8,0,0,0,0
2024-July-13,July,Evening,Beans brown,1589.4,42,1,0,4,room,34.8,0,0,0,0
2024-July-13,July,Evening,Beans white black eye,1192.28,47,1,0,5,room,34.8,0,0,0,0
2024-July-13,July,Evening,Beef Bone in,3246.23,30,1,0,2,cold,34.8,0,0,0,1
2024-July-13,July,Evening,Beef boneless,4831.96,41,1,0,5,cold,34.8,0,0,0,0
2024-July-13,July,Evening,Catfish (obokun) fresh,3259.25,42,1,0,4,cold,34.8,0,0,0,0
2024-July-13,July,Evening,Catfish dried,4137.72,70,1,0,2,room,34.8,1,0,0,0
2024-July-13,July,Evening,Chicken Wings,3597.69,34,1,0,1,cold,34.8,0,0,0,1
2024-July-13,July,Evening,Tomato,1243.13,60,1,0,2,room,34.8,0,0,0,0
2024-July-13,July,Evening,Onion bulb,821.36,50,1,0,4,room,34.8,0,1,0,0
2024-July-13,July,Evening,Sweet potato,664.53,38,1,1,4,room,34.8,0,0,0,0
2024-July-13,July,Evening,Yam tuber,485.67,39,1,1,4,room,34.8,0,0,0,0
2024-July-14,July,Afternoon,Agric eggs medium size,2165.59,42,1,0,4,room,34.8,0,0,0,1
2024-July-14,July,Afternoon,Beans brown,1809.98,38,1,0,5,room,34.8,0,0,0,1
2024-July-14,July,Afternoon,Beans white black eye,1418.38,79,1,0,1,room,34.8,1,0,0,0
2024-July-14,July,Afternoon,Beef Bone in,5431.9,78,1,0,1,cold,34.8,0,1,0,0
2024-July-14,July,Afternoon,Beef boneless,5860.72,38,1,0,4,cold,34.8,0,0,0,0
2024-July-14,July,Afternoon,Catfish (obokun) fresh,4091.86,63,1,0,2,cold,34.8,0,0,0,0
2024-July-14,July,Afternoon,Catfish dried,7765.81,61,1,0,3,room,34.8,1,0,0,1
2024-July-14,July,Afternoon,Chicken Wings,3679.92,43,1,0,3,cold,34.8,0,0,0,0
2024-July-14,July,Afternoon,Tomato,1750.1,42,1,0,3,room,34.8,0,0,0,0
2024-July-14,July,Afternoon,Onion bulb,1247.88,77,1,0,2,room,34.8,1,0,0,1
2024-July-14,July,Afternoon,Sweet potato,476.48,44,1,1,1,room,34.8,1,0,0,1
2024-July-14,July,Afternoon,Yam tuber,621.27,43,1,1,1,room,34.8,0,0,0,1
2024-July-14,July,Evening,Agric eggs medium size,1764.54,41,1,0,1,room,34.8,0,1,0,0
2024-July-14,July,Evening,Beans brown,877.33,21,1,0,3,room,34.8,0,0,0,0
2024-July-14,July,Evening,Beans white black eye,1991.61,35,1,0,4,room,34.8,0,0,0,0
2024-July-14,July,Evening,Beef Bone in,2992.0,29,1,0,3,cold,34.8,0,0,0,1
2024-July-14,July,Evening,Beef boneless,4061.48,56,1,0,3,cold,34.8,0,1,0,0
2024-July-14,July,Evening,Catfish (obokun) fresh,2250.64,43,1,0,5,cold,34.8,1,0,0,1
2024-July-14,July,Evening,Catfish dried,4148.28,53,1,0,4,room,34.8,1,0,0,0
2024-July-14,July,Evening,Chicken Wings,2042.05,34,1,0,4,cold,34.8,0,0,0,0
2024-July-14,July,Evening,Tomato,1045.61,82,1,0,5,room,34.8,1,0,0,1
2024-July-14,July,Evening,Onion bulb,804.61,47,1,0,5,room,34.8,1,0,0,0
2024-July-14,July,Evening,Sweet potato,281.73,25,1,1,4,room,34.8,0,0,0,1
2024-July-14,July,Evening,Yam tuber,646.32,44,1,1,3,room,34.8,0,0,0,0
2024-July-15,July,Morning,Agric eggs medium size,2328.25,79,1,0,2,room,34.8,0,0,0,0
2024-July-15,July,Morning,Beans brown,1649.99,94,1,0,3,room,34.8,0,0,0,0
2024-July-15,July,Morning,Beans white black eye,1277.14,69,1,0,4,room,34.8,0,0,0,0
2024-July-15,July,Morning,Beef Bone in,4510.28,44,1,0,1,cold,34.8,0,0,0,1
2024-July-15,July,Morning,Beef boneless,4234.09,77,1,0,2,cold,34.8,1,0,0,1
2024-July-15,July,Morning,Catfish (obokun) fresh,4113.8,81,1,0,4,cold,34.8,0,0,0,0
2024-July-15,July,Morning,Catfish dried,8316.25,37,1,0,4,room,34.8,0,0,0,0
2024-July-15,July,Morning,Chicken Wings,3943.08,48,1,0,3,cold,34.8,0,0,0,1
2024-July-15,July,Morning,Tomato,791.66,71,1,0,1,room,34.8,0,0,0,0
2024-July-15,July,Morning,Onion bulb,767.77,108,1,0,4,room,34.8,1,0,0,1
2024-July-15,July,Morning,Sweet potato,667.88,82,1,1,4,room,34.8,1,0,0,1
2024-July-15,July,Morning,Yam tuber,886.88,70,1,1,2,room,34.8,0,0,0,0
2024-July-15,July,Afternoon,Agric eggs medium size,2654.46,69,1,0,3,room,34.8,0,1,0,0
2024-July-15,July,Afternoon,Beans brown,1692.48,49,1,0,3,room,34.8,0,0,0,1
2024-July-15,July,Afternoon,Beans white black eye,1326.97,56,1,0,2,room,34.8,0,0,0,1
2024-July-15,July,Afternoon,Beef Bone in,5438.42,42,1,0,1,cold,34.8,0,1,0,1
2024-July-15,July,Afternoon,Beef boneless,6277.01,43,1,0,4,cold,34.8,0,0,0,0
2024-July-15,July,Afternoon,Catfish (obokun) fresh,4690.52,60,1,0,2,cold,34.8,0,0,0,0
2024-July-15,July,Afternoon,Catfish dried,12027.93,48,1,0,5,room,34.8,0,1,0,1
2024-July-15,July,Afternoon,Chicken Wings,3543.58,50,1,0,4,cold,34.8,0,0,0,1
2024-July-15,July,Afternoon,Tomato,2045.22,85,1,0,5,room,34.8,1,0,0,1
2024-July-15,July,Afternoon,Onion bulb,1221.74,40,1,0,1,room,34.8,0,0,0,1
2024-July-15,July,Afternoon,Sweet potato,537.4,51,1,1,1,room,34.8,0,0,0,1
2024-July-15,July,Afternoon,Yam tuber,675.1,49,1,1,1,room,34.8,0,0,0,0
2024-July-15,July,Evening,Agric eggs medium size,1087.88,53,1,0,2,room,34.8,0,0,0,1
2024-July-15,July,Evening,Beans brown,1036.78,47,1,0,2,room,34.8,0,0,0,0
2024-July-15,July,Evening,Beans white black eye,968.68,23,1,0,4,room,34.8,0,0,0,0
2024-July-15,July,Evening,Beef Bone in,4199.97,53,1,0,4,cold,34.8,1,0,0,1
2024-July-15,July,Evening,Beef boneless,5043.58,47,1,0,4,cold,34.8,0,0,0,0
2024-July-15,July,Evening,Catfish (obokun) fresh,2918.02,45,1,0,3,cold,34.8,0,0,0,1
2024-July-15,July,Evening,Catfish dried,4858.13,38,1,0,1,room,34.8,0,0,0,0
2024-July-15,July,Evening,Chicken Wings,2514.74,45,1,0,1,cold,34.8,0,0,0,1
2024-July-15,July,Evening,Tomato,376.76,12,1,0,4,room,34.8,0,0,0,1
2024-July-15,July,Evening,Onion bulb,924.7,43,1,0,2,room,34.8,0,0,0,1
2024-July-15,July,Evening,Sweet potato,376.28,35,1,1,1,room,34.8,0,0,0,1
2024-July-15,July,Evening,Yam tuber,528.96,12,1,1,5,room,34.8,0,0,0,0
2024-October-01,October,Morning,Agric eggs medium size,1876.92,46,0,0,4,room,34.8,0,0,0,1
2024-October-01,October,Morning,Beans brown,1139.28,47,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Morning,Beans white black eye,1170.0,74,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Morning,Beef Bone in,4306.19,75,0,0,3,cold,34.8,0,0,0,0
2024-October-01,October,Morning,Beef boneless,5536.96,70,0,0,4,cold,34.8,0,0,0,1
2024-October-01,October,Morning,Catfish (obokun) fresh,4037.65,65,0,0,5,cold,34.8,0,0,0,1
2024-October-01,October,Morning,Catfish dried,6410.06,46,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Morning,Chicken Wings,3291.18,74,0,0,3,cold,34.8,1,0,0,1
2024-October-01,October,Morning,Tomato,761.5,79,0,1,4,room,34.8,0,0,0,1
2024-October-01,October,Morning,Onion bulb,792.77,46,0,1,2,room,34.8,0,0,0,0
2024-October-01,October,Morning,Sweet potato,413.0,65,0,0,3,room,34.8,0,0,0,0
2024-October-01,October,Morning,Yam tuber,795.61,63,0,0,2,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Agric eggs medium size,1967.4,59,0,0,4,room,34.8,0,0,0,0
2024-October-01,October,Afternoon,Beans brown,1508.64,42,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Beans white black eye,1796.05,53,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Beef Bone in,3588.74,41,0,0,2,cold,34.8,1,0,0,0
2024-October-01,October,Afternoon,Beef boneless,6129.61,35,0,0,5,cold,34.8,0,0,0,0
2024-October-01,October,Afternoon,Catfish (obokun) fresh,3341.44,89,0,0,4,cold,34.8,1,0,0,0
2024-October-01,October,Afternoon,Catfish dried,5611.83,34,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Chicken Wings,3974.94,33,0,0,1,cold,34.8,0,0,0,1
2024-October-01,October,Afternoon,Tomato,665.4,62,0,1,2,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Onion bulb,839.4,28,0,1,4,room,34.8,0,1,0,1
2024-October-01,October,Afternoon,Sweet potato,698.03,49,0,0,5,room,34.8,0,0,0,1
2024-October-01,October,Afternoon,Yam tuber,902.81,54,0,0,2,room,34.8,0,0,0,1
2024-October-02,October,Morning,Agric eggs medium size,1556.54,70,0,0,3,room,34.8,0,0,0,0
2024-October-02,October,Morning,Beans brown,1351.18,103,0,0,5,room,34.8,0,0,0,1
2024-October-02,October,Morning,Beans white black eye,1249.85,57,0,0,3,room,34.8,0,0,0,1
2024-October-02,October,Morning,Beef Bone in,5160.97,48,0,0,2,cold,34.8,0,0,0,0
2024-October-02,October,Morning,Beef boneless,6576.25,23,0,0,4,cold,34.8,0,1,0,1
2024-October-02,October,Morning,Catfish (obokun) fresh,4939.65,64,0,0,4,cold,34.8,0,0,0,0
2024-October-02,October,Morning,Catfish dried,5410.87,88,0,0,3,room,34.8,0,1,0,0
2024-October-02,October,Morning,Chicken Wings,4646.74,78,0,0,5,cold,34.8,0,1,0,1
2024-October-02,October,Morning,Tomato,597.45,51,0,1,1,room,34.8,0,1,0,1
2024-October-02,October,Morning,Onion bulb,699.37,46,0,1,4,room,34.8,0,0,0,1
2024-October-02,October,Morning,Sweet potato,582.73,41,0,0,5,room,34.8,0,0,0,0
2024-October-02,October,Morning,Yam tuber,724.74,48,0,0,4,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Agric eggs medium size,1500.17,52,0,0,2,room,34.8,0,0,0,0
2024-October-02,October,Afternoon,Beans brown,1345.72,39,0,0,1,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Beans white black eye,1343.04,42,0,0,2,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Beef Bone in,3748.71,61,0,0,3,cold,34.8,1,0,0,1
2024-October-02,October,Afternoon,Beef boneless,6030.27,49,0,0,3,cold,34.8,0,0,0,0
2024-October-02,October,Afternoon,Catfish (obokun) fresh,4264.44,51,0,0,3,cold,34.8,0,0,0,1
2024-October-02,October,Afternoon,Catfish dried,6343.65,49,0,0,5,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Chicken Wings,4117.06,30,0,0,3,cold,34.8,0,1,0,1
2024-October-02,October,Afternoon,Tomato,891.78,26,0,1,4,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Onion bulb,1061.23,61,0,1,3,room,34.8,0,0,0,1
2024-October-02,October,Afternoon,Sweet potato,707.81,66,0,0,1,room,34.8,0,1,0,0
2024-October-02,October,Afternoon,Yam tuber,875.1,42,0,0,1,room,34.8,0,0,0,1
2024-October-02,October,Evening,Agric eggs medium size,1536.73,77,0,0,5,room,34.8,0,1,0,1
2024-October-02,October,Evening,Beans brown,1055.85,35,0,0,5,room,34.8,0,0,0,0
2024-October-02,October,Evening,Beans white black eye,1059.29,40,0,0,2,room,34.8,0,0,0,1
2024-October-02,October,Evening,Beef Bone in,3246.15,58,0,0,3,cold,34.8,0,0,0,1
2024-October-02,October,Evening,Beef boneless,5418.95,44,0,0,4,cold,34.8,0,0,0,0
2024-October-02,October,Evening,Catfish (obokun) fresh,2390.39,68,0,0,5,cold,34.8,0,0,0,0
2024-October-02,October,Evening,Catfish dried,4032.49,52,0,0,2,room,34.8,0,1,0,0
2024-October-02,October,Evening,Chicken Wings,2485.77,37,0,0,1,cold,34.8,1,1,0,1
2024-October-02,October,Evening,Tomato,525.83,28,0,1,4,room,34.8,0,1,0,1
2024-October-02,October,Evening,Onion bulb,681.49,19,0,1,5,room,34.8,0,0,0,1
2024-October-02,October,Evening,Sweet potato,344.59,54,0,0,4,room,34.8,0,0,0,1
2024-October-02,October,Evening,Yam tuber,548.35,25,0,0,4,room,34.8,0,0,0,1
2024-October-03,October,Morning,Agric eggs medium size,1894.42,31,0,0,2,room,34.8,0,0,1,0
2024-October-03,October,Morning,Beans brown,1085.23,40,0,0,1,room,34.8,0,0,1,1
2024-October-03,October,Morning,Beans white black eye,1531.43,62,0,0,5,room,34.8,0,0,1,1
2024-October-03,October,Morning,Beef Bone in,4504.18,50,0,0,5,cold,34.8,0,0,1,0
2024-October-03,October,Morning,Beef boneless,5704.89,59,0,0,4,cold,34.8,0,0,1,0
2024-October-03,October,Morning,Catfish (obokun) fresh,4186.2,54,0,0,1,cold,34.8,0,0,1,1
2024-October-03,October,Morning,Catfish dried,5077.5,46,0,0,2,room,34.8,0,0,1,0
2024-October-03,October,Morning,Chicken Wings,3822.73,34,0,0,5,cold,34.8,0,0,1,0
2024-October-03,October,Morning,Tomato,714.47,103,0,1,4,room,34.8,0,1,1,1
2024-October-03,October,Morning,Onion bulb,763.69,28,0,1,5,room,34.8,0,0,1,1
2024-October-03,October,Morning,Sweet potato,519.04,10,0,0,3,room,34.8,0,0,1,1
2024-October-03,October,Morning,Yam tuber,856.79,35,0,0,4,room,34.8,1,0,1,1
2024-October-03,October,Afternoon,Agric eggs medium size,1374.71,39,0,0,2,room,34.8,0,0,1,1
2024-October-03,October,Afternoon,Beans brown,1270.66,40,0,0,3,room,34.8,0,0,1,0
2024-October-03,October,Afternoon,Beans white black eye,1411.8,17,0,0,2,room,34.8,0,0,1,1
2024-October-03,October,Afternoon,Beef Bone in,4751.8,35,0,0,1,cold,34.8,1,0,1,1
2024-October-03,October,Afternoon,Beef boneless,4683.98,28,0,0,3,cold,34.8,1,0,1,1
2024-October-03,October,Afternoon,Catfish (obokun) fresh,4290.79,45,0,0,1,cold,34.8,0,0,1,1
2024-October-03,October,Afternoon,Catfish dried,5367.11,69,0,0,5,room,34.8,0,0,1,0
2024-October-03,October,Afternoon,Chicken Wings,3468.05,43,0,0,1,cold,34.8,0,0,1,1
2024-October-03,October,Afternoon,Tomato,449.13,27,0,1,4,room,34.8,0,0,1,1
2024-October-03,October,Afternoon,Onion bulb,704.03,30,0,1,3,room,34.8,0,0,1,1
2024-October-03,October,Afternoon,Sweet potato,632.82,62,0,0,5,room,34.8,0,0,1,0
2024-October-03,October,Afternoon,Yam tuber,966.07,36,0,0,3,room,34.8,0,0,1,1
2024-October-03,October,Evening,Agric eggs medium size,1166.04,16,0,0,2,room,34.8,1,0,1,1
2024-October-03,October,Evening,Beans brown,1222.76,64,0,0,2,room,34.8,0,0,1,0
2024-October-03,October,Evening,Beans white black eye,796.75,26,0,0,5,room,34.8,0,0,1,1
2024-October-03,October,Evening,Beef Bone in,2014.2,44,0,0,2,cold,34.8,0,0,1,0
2024-October-03,October,Evening,Beef boneless,3331.52,38,0,0,1,cold,34.8,0,0,1,0
2024-October-03,October,Evening,Catfish (obokun) fresh,1939.62,29,0,0,1,cold,34.8,0,0,1,1
2024-October-03,October,Evening,Catfish dried,4187.11,17,0,0,3,room,34.8,0,0,1,0
2024-October-03,October,Evening,Chicken Wings,3033.03,34,0,0,3,cold,34.8,0,0,1,1
2024-October-03,October,Evening,Tomato,464.19,17,0,1,2,room,34.8,0,0,1,1
2024-October-03,October,Evening,Onion bulb,377.08,29,0,1,1,room,34.8,0,0,1,1
2024-October-03,October,Evening,Sweet potato,563.01,17,0,0,1,room,34.8,0,0,1,1
2024-October-03,October,Evening,Yam tuber,745.26,31,0,0,3,room,34.8,0,0,1,0
2024-October-04,October,Morning,Agric eggs medium size,1782.66,76,0,0,2,room,34.8,0,0,0,1
2024-October-04,October,Morning,Beans brown,1664.13,56,0,0,4,room,34.8,0,0,0,1
2024-October-04,October,Morning,Beans white black eye,1095.15,26,0,0,3,room,34.8,1,1,0,1
2024-October-04,October,Morning,Beef Bone in,4217.77,41,0,0,1,cold,34.8,0,0,0,1
2024-October-04,October,Morning,Beef boneless,5656.84,70,0,0,5,cold,34.8,0,0,0,0
2024-October-04,October,Morning,Catfish (obokun) fresh,3487.44,82,0,0,2,cold,34.8,1,0,0,1
2024-October-04,October,Morning,Catfish dried,5210.2,85,0,0,1,room,34.8,0,0,0,0
2024-October-04,October,Morning,Chicken Wings,4114.76,95,0,0,4,cold,34.8,0,0,0,1
2024-October-04,October,Morning,Tomato,857.54,43,0,1,1,room,34.8,0,1,0,1
2024-October-04,October,Morning,Onion bulb,710.63,59,0,1,5,room,34.8,0,0,0,1
2024-October-04,October,Morning,Sweet potato,614.97,44,0,0,3,room,34.8,0,1,0,1
2024-October-04,October,Morning,Yam tuber,829.92,63,0,0,5,room,34.8,0,0,0,1
2024-October-04,October,Afternoon,Agric eggs medium size,1724.17,50,0,0,1,room,34.8,0,0,0,0
2024-October-04,October,Afternoon,Beans brown,1401.75,58,0,0,2,room,34.8,0,0,0,0
2024-October-04,October,Afternoon,Beans white black eye,1212.97,45,0,0,3,room,34.8,0,0,0,1
2024-October-04,October,Afternoon,Beef Bone in,6586.1,38,0,0,3,cold,34.8,0,1,0,1
2024-October-04,October,Afternoon,Beef boneless,5171.3,33,0,0,2,cold,34.8,0,0,0,1
2024-October-04,October,Afternoon,Catfish (obokun) fresh,3438.87,61,0,0,4,cold,34.8,0,1,0,0
2024-October-04,October,Afternoon,Catfish dried,3871.44,86,0,0,2,room,34.8,1,0,0,1
2024-October-04,October,Afternoon,Chicken Wings,2773.1,60,0,0,2,cold,34.8,1,0,0,1
2024-October-04,October,Afternoon,Tomato,525.29,69,0,1,2,room,34.8,1,1,0,1
2024-October-04,October,Afternoon,Onion bulb,632.77,79,0,1,1,room,34.8,0,0,0,1
2024-October-04,October,Afternoon,Sweet potato,521.51,35,0,0,2,room,34.8,0,0,0,1
2024-October-04,October,Afternoon,Yam tuber,911.85,33,0,0,4,room,34.8,0,0,0,0
2024-October-04,October,Evening,Agric eggs medium size,1104.88,31,0,0,4,room,34.8,0,0,0,1
2024-October-04,October,Evening,Beans brown,821.05,52,0,0,1,room,34.8,0,0,0,0
2024-October-04,October,Evening,Beans white black eye,464.96,35,0,0,4,room,34.8,0,0,0,0
2024-October-04,October,Evening,Beef Bone in,2888.88,30,0,0,1,cold,34.8,0,0,0,0
2024-October-04,October,Evening,Beef boneless,5268.8,39,0,0,2,cold,34.8,0,0,0,1
2024-October-04,October,Evening,Catfish (obokun) fresh,3575.56,38,0,0,3,cold,34.8,0,0,0,1
2024-October-04,October,Evening,Catfish dried,3171.39,25,0,0,3,room,34.8,0,0,0,0
2024-October-04,October,Evening,Chicken Wings,2487.64,37,0,0,5,cold,34.8,0,0,0,0
2024-October-04,October,Evening,Tomato,748.45,57,0,1,4,room,34.8,0,0,0,1
2024-October-04,October,Evening,Onion bulb,476.21,57,0,1,5,room,34.8,0,0,0,1
2024-October-04,October,Evening,Sweet potato,467.17,58,0,0,1,room,34.8,0,1,0,0
2024-October-04,October,Evening,Yam tuber,1084.51,40,0,0,4,room,34.8,0,0,0,0
2024-October-05,October,Morning,Agric eggs medium size,2224.75,78,0,0,5,room,34.8,0,0,1,1
2024-October-05,October,Morning,Beans brown,1189.85,59,0,0,5,room,34.8,0,0,1,1
2024-October-05,October,Morning,Beans white black eye,1209.76,43,0,0,1,room,34.8,0,0,1,1
2024-October-05,October,Morning,Beef Bone in,4530.01,22,0,0,5,cold,34.8,0,0,1,1
2024-October-05,October,Morning,Beef boneless,4813.52,46,0,0,5,cold,34.8,1,0,1,1
2024-October-05,October,Morning,Catfish (obokun) fresh,4166.87,12,0,0,3,cold,34.8,0,0,1,1
2024-October-05,October,Morning,Catfish dried,5210.6,30,0,0,2,room,34.8,0,0,1,0
2024-October-05,October,Morning,Chicken Wings,3627.37,84,0,0,4,cold,34.8,0,0,1,1
2024-October-05,October,Morning,Tomato,618.68,44,0,1,3,room,34.8,0,0,1,1
2024-October-05,October,Morning,Onion bulb,501.81,77,0,1,2,room,34.8,0,0,1,1
2024-October-05,October,Morning,Sweet potato,572.58,14,0,0,5,room,34.8,0,0,1,1
2024-October-05,October,Morning,Yam tuber,796.31,32,0,0,1,room,34.8,0,0,1,0
2024-October-05,October,Afternoon,Agric eggs medium size,1376.74,36,0,0,3,room,34.8,1,0,1,1
2024-October-05,October,Afternoon,Beans brown,1442.32,14,0,0,3,room,34.8,0,0,1,1
2024-October-05,October,Afternoon,Beans white black eye,1431.32,26,0,0,4,room,34.8,0,0,1,0
2024-October-05,October,Afternoon,Beef Bone in,4123.87,23,0,0,2,cold,34.8,0,0,1,0
2024-October-05,October,Afternoon,Beef boneless,5929.9,35,0,0,1,cold,34.8,0,0,1,1
2024-October-05,October,Afternoon,Catfish (obokun) fresh,4662.61,82,0,0,5,cold,34.8,0,0,1,0
2024-October-05,October,Afternoon,Catfish dried,5083.59,22,0,0,4,room,34.8,0,0,1,0
2024-October-05,October,Afternoon,Chicken Wings,3494.1,45,0,0,1,cold,34.8,0,0,1,1
2024-October-05,October,Afternoon,Tomato,696.13,21,0,1,4,room,34.8,0,0,1,1
2024-October-05,October,Afternoon,Onion bulb,696.01,19,0,1,3,room,34.8,0,0,1,1
2024-October-05,October,Afternoon,Sweet potato,532.79,43,0,0,1,room,34.8,0,0,1,0
